id,date,time,tweet,language
1.44547E+18,10/5/2021,15:29:01,@Leo__weirdo Bro shokha horaha hay or bro ye batana chah raha hy k iphone 13 araha hay or koi bat nai 😂,hi
1.44547E+18,10/5/2021,15:28:43,"I forgot if I mentioned on Twitter or not, but I got an iPhone 13 Pro Max when it came out.  In 2019 I had renamed my old iPhone 7+ as ""Alex Noctared"" because of the red&amp;white colors, and now I've named this new iPhone ""Alex Snowmancer"" because of the very light blue color.",en
1.44547E+18,10/5/2021,15:28:37,iPhone 13 Pro and iPhone 13 Pro Max Review  https://t.co/q0j0vINw7f,en
1.44547E+18,10/5/2021,15:28:20,@MadelaineNucum Iphone 13 Pro Max tapos dun mo laruin new Axie team ^^ goods na gooooooods.,tl
1.44547E+18,10/5/2021,15:28:20,This promotion screen on the iPhone 13 pro is a noticeable difference and I am loving it,en
1.44547E+18,10/5/2021,15:27:52,I just used my new iPhone 13 pro to catch a falling drip of salsa so it wouldn’t fall on my #DisneyWorld Spirit Jersey so what does that tell you about how much i love my spirit jerseys,en
1.44547E+18,10/5/2021,15:27:49,hot take but the iphone 13 is ugly (i say this every year abt iphones but this one really rubs me in the wrong way),en
1.44547E+18,10/5/2021,15:27:40,the iphone 13 pro max is so heavy i’m gonna be buff in no time,en
1.44547E+18,10/5/2021,15:27:14,"@tweetbot hey. Not sure if this is widespread or just me, but since updating to 6.4.1 I get a lot of intermittent freezing of the UI thread. For about 2-10 seconds the UI will just hang before I can scroll/tap again.   IPhone 13 Pro on iOS 15.0.1",en
1.44547E+18,10/5/2021,15:27:03,"Even in low power mode, the iPhone 13 Pro A15 Bionic chip still embarrasses the competition  https://t.co/Z3g056b0pu",en
1.44547E+18,10/5/2021,15:26:58,iPhone 13 Pro Max ha il MIGLIOR DISPLAY in circolazione  https://t.co/I2vZxF21CX,it
1.44547E+18,10/5/2021,15:26:56,Should I order the iPhone 13? 🤔,en
1.44547E+18,10/5/2021,15:26:52,@visiblecare I was originally told yall were having issues with the eSim activation with the new iPhone 13 devices So I was sent a actual sim card but that didn’t work bec yall changed my phone number during the sim shipment and thus the SIM card got deactivated b4 I could use it,en
1.44547E+18,10/5/2021,15:26:32,AppleシリコンMacの第二章を予感させるiPhone 13のA15 Bionic（本田雅一） #SmartNews   https://t.co/98GIsT6n6C,ja
1.44547E+18,10/5/2021,15:26:32,@OfficialJaskoYT Bro my iPhone 13 comes in tomorrow AND we get new banger?? Hell yeah tomorrow is gonna be epic! Can’t wait my dude. I was wondering if “your buddies” followed you when y’all collabed with Moe. Wouldn’t put it past them,en
1.44547E+18,10/5/2021,15:26:25,"Pronto la review del iPhone 13 Pro Max, pero mientras puedes echarle un ojo 👀 a la que hice del iPhone 13.  #iPhone #iPhone13   📱 https://t.co/7KwjXJsxen  https://t.co/ersz20bSPu",es
1.44547E+18,10/5/2021,15:26:18,Mes potes ils me font casser des barres ils sont là à me dire « vas y gère là » tu vois pas c’est un iPhone 13 pro la meuf et moi je suis un Wiko va chez l’opticien stp,fr
1.44547E+18,10/5/2021,15:26:01,@dzifaperry @Scripp_T 🤣🤣 buy iPhone 13,en
1.44547E+18,10/5/2021,15:25:55,Ya telling me I have to wait a month for my iPhone 13 pro max to get shipped? 😭 I swear I hate it here. I’m gonna start crying like Kim when she lost her earring,en
1.44547E+18,10/5/2021,15:25:38,Telefon almam lazim butcem 39tl iphone 13 alinir mi nasil model,tr
1.44547E+18,10/5/2021,15:25:24,12 &amp; 13 literally just came out. And here y’all talking about iPhone 14 already.,en
1.44547E+18,10/5/2021,15:24:59,@nathfinancas Outro dia não estavam atacando um menino por comprar um iPhone 13 na pré venda???????,pt
1.44547E+18,10/5/2021,15:24:19,"If my maths is correct, the highest video standard on the iPhone 13 eats memory. On a 256GB phone with 128GB free, using the ProRes 422 HG codec  (at 735Mbps) you get ~23 minutes of footage. ((128,000*8)/735)/60 Download that through a stone age Lightning cable is 2.3 light yrs",en
1.44547E+18,10/5/2021,15:24:14,"iPhone 13 y iPhone 13 mini, análisis: todoterreno con alma de Pro  https://t.co/VKjFPUD5jj",es
1.44547E+18,10/5/2021,15:24:14,@ztivom @greenbean3742 @appleinsider Hmmm. Do you have to have a beta version of iOS 15 or something? I’m running AirPods Pro’s on the latest firmware with the latest public iOS 15 release on an iPhone 13 Pro Max. But I’m not seeing these options there 👆.,en
1.44547E+18,10/5/2021,15:24:06,I just liked “iPhone 13 Pro - Lowlight ProRes Test 4K” on #Vimeo:  https://t.co/klYUdDMf6f,en
1.44547E+18,10/5/2021,15:24:02,Iphone 13 UK used for sale 😅 #NoTimeToDie  https://t.co/TXZz0GA8Ma,en
1.44547E+18,10/5/2021,15:23:59,"@thatsalv_ Putain on est d'accord, c'est abusé j'ai perdu 3% aussi, ils ont fait un maj pour leurs putain d'iphone 13 mais règles pas le problème pour les autres tel ils abusent vraiment",fr
1.44547E+18,10/5/2021,15:23:55,"@dcar761 Caspita, sarebbe un peccato perché l’iPhone 13 che ho ordinato dall’usa supporta solo la 258",it
1.44547E+18,10/5/2021,15:23:02,T-Mobile Tuesday Y’all ‼️‼️ Come to T-Mobile Shop at Prospect to find out Free Items‼️ Free iPhone 13 Free Samsung Z Flip3 Free Revvl V+ And MORE ‼️‼️ #lancaster #millersville #Tmobile #tuesday #York,en
1.44547E+18,10/5/2021,15:22:32,@estonoesradioTW @alofokefm Hace 6 años y lo más lindo que es comentado para ganarme ese iPhone 13 que eso no tiene madre pero mis comentarios son invisibles pensé que ibas a ganar desde cuándo empezaste con los 100 US y luego pensé con la Psp como soy tan fiel a la plataforma yordysHD para que sepa,es
1.44547E+18,10/5/2021,15:22:23,Your new iPhone 13 doesn't belong to you. | ZDNet  https://t.co/q2V2smEVNb,en
1.44547E+18,10/5/2021,15:22:23,me bc i just got the iphone 13 pro max  https://t.co/kaTP8GF5uD,en
1.44547E+18,10/5/2021,15:21:35,this iphone 13 pro making the dent in my pinky even worse 🥴,en
1.44547E+18,10/5/2021,15:21:02,“How do you have the iPhone 13 but don’t have a life insurance policy??” 😬  https://t.co/guHO3nVQBT,en
1.44547E+18,10/5/2021,15:20:51,El Samsung Galaxy S21 Ultra se enfrenta (en vídeo) al iPhone 13 Pro Max en un ajustadísimo test de velocidad  https://t.co/Ej1rlrEver,es
1.44547E+18,10/5/2021,15:20:50,iPhone 13...Let's UnBox and look at First Impressions.  https://t.co/kkoHtFnUIb via @YouTube,en
1.44547E+18,10/5/2021,15:20:47,Upgraded to the iPhone 13 Pro Max and I can't wait to film,en
1.44547E+18,10/5/2021,15:20:11,Omgggggg idk who needs to read this but don’t get the pink iPhone 13 ITS SO UGLY I AM GOING TO CRY 💀,en
1.44547E+18,10/5/2021,15:20:10,@jkeunwoo Is that the iPhone 13 😳,en
1.44547E+18,10/5/2021,15:20:09,El Samsung Galaxy S21 Ultra se enfrenta (en vídeo) al iPhone 13 Pro Max en un ajustadísimo test de velocidad  https://t.co/S2JbTOxFPy,es
1.44547E+18,10/5/2021,15:20:06,Okay so at work I have to edit this video from the new iPhone 13 but none of my editors are processing it correctly and it’s hella buffering. Please help,en
1.44547E+18,10/5/2021,15:20:02,@KHosteins @bibicallur25 @mwabana_lp @RFI Tu reviens encore avec ton Android? Il faut savoir tourner la page dans la vie. Vas t’acheter un iPhone 13.,fr
1.44547E+18,10/5/2021,15:20:00,LATOKEN iPhone 13 @latokens,de
1.44547E+18,10/5/2021,15:19:42,"C'est quand-même incroyable parfois précisé comment vous voulez que l'amr soit ein, parce que vous finissez toujours comme ça après ont entend que vous avez mangé une maison un iphone 13 ou je ne sais pas quoi pff🤦 dans votre dernière relation pardon dites la vérité dans vos CV",fr
1.44547E+18,10/5/2021,15:19:41,ProRes edits beautifully on the iPhone 13 Pro Max in LumaFusion! 🖥📲🤩,en
1.44547E+18,10/5/2021,15:19:10,LATOKEN iPhone 13 giveaway I Like this color @WirawanRai @AgungMa84548463 @Ayukboneka @yuliipurnama @KadekDwiArista @dii_diahbestari @cantikaabswn @akunurayu @turatiiihhh @ayunaapr @gustiayunda  #LATOKEN #latokengiveway  https://t.co/F9aAVndXLR,en
1.44547E+18,10/5/2021,15:18:58,"My iPhone 13 came today and I’m catching a flight, last time I flew I had a brand new 12 mini and lost it at the airport😭😭😭",en
1.44547E+18,10/5/2021,15:18:46,iPhone 13 bohat sasta h mn iPhone 14 luhn gah ✌️,in
1.44547E+18,10/5/2021,15:18:33,@_ApkiBehn Then we'll both buy Iphone 13,en
1.44547E+18,10/5/2021,15:18:30,"Just got the iPhone 13 pro, no one talk to me",en
1.44547E+18,10/5/2021,15:18:21,"Our iPhone 13 video review is up ( https://t.co/aOO7oloETn)  Bigger battery, smaller notch and... almost the same design.The new iPhone 13 follows in the...  Add your highlights:  https://t.co/69lguPRYFK  #apple",en
1.44547E+18,10/5/2021,15:18:17,"- Tiens, Pupuce, pour ton anniversaire... - C'était y'a un mois ! Et c'est ton iPhone 13 Pro Max que je sens contre mes fesses ou t'as encore des cochoncetés en tête toi ?! - Oh Pupuce, tu sais bien que j'ai pas d'iPhone... - Et ben moi, j'ai pas envie, là ! - 😔",fr
1.44547E+18,10/5/2021,15:18:13,Our iPhone 13 video review is up  https://t.co/PmwtxFpZJH,en
1.44547E+18,10/5/2021,15:18:07,"Arkadaşlar bana sırf adı var diye değil, iyi özellikli bi telefon önerin. Örneğin iPhone 10 ile 13 arasında çok bi fark yokken, 13 al en son model olsun demeyin yani. Aynı özellikteki telefona fazladan para vermem.  Proje görselleri açabileceğim, çözünürlüğü iyi olsun yeter",tr
1.44547E+18,10/5/2021,15:17:51,Apple iPhone 13 Pro’s estimated component cost is $570  https://t.co/XiCe0geWVA,en
1.44547E+18,10/5/2021,15:17:37,@pcr_officiel Même celui à iPhone 13 pro fait caca 😑😑😑,fr
1.44547E+18,10/5/2021,15:17:25,Camera comparison time 📸  iPhone 13 Pro/Max vs. 12 Pro Max. It's a fun game of spot the difference. Which photo came from each phone? 👀   https://t.co/p4pxsQzbWX  https://t.co/SBKRIO5ZDw,en
1.44547E+18,10/5/2021,15:17:03,Apple iPhone 13 to reportedly feature satellite connectivity - CNET  https://t.co/prkSttxQld,en
1.44547E+18,10/5/2021,15:16:50,Losing my @Apple iPhone virginity. Ordered myself iPhone 13 Pro Max 256GB. Been pretty impressed with it so I'm quite excited!,en
1.44547E+18,10/5/2021,15:16:17,Não vejo a hora dos Anonymous explanar o Bozo e vazar o cartão dele dnv pra eu comprar meu iPhone 13 Pro Max😍😍😍😍 #faleitoleve #playboy,pt
1.44547E+18,10/5/2021,15:16:03,Poverty will make say that iPhone 12 and iPhone 13 has no difference 😂😂😂😂,en
1.44547E+18,10/5/2021,15:15:55,"Hey, 0 IPHONE13 jetonları alın ve harika teknolojiyi yayın. Ücretsizdir, çok kolaydır ve güçlüdür.  https://t.co/r6uUYnw3W4",tr
1.44547E+18,10/5/2021,15:15:41,Peki steve jobs icin bi anma kampanyasi duzenleyip iphone 13 prolari 10 liraya satmalari yok mu?,tr
1.44547E+18,10/5/2021,15:15:28,"#bitcoin is almost 13 years old.   At 13, Apple released the Mac, the iPod at 25 and the iPhone at 31.  At 13, Google became the predominate search engine.  At 13, Amazon launched the Kindle.   Bitcoin is young.",en
1.44547E+18,10/5/2021,15:15:07,Upgrade to iOS 15 and BOOM you have the iPhone 13 for free. Stay tuned for more tips.,en
1.44547E+18,10/5/2021,15:15:06,@NianticHelp 120hz on iPhone 13 pro pls,en
1.44547E+18,10/5/2021,15:15:05,JPMorgan Sees Robust Demand for Apple’s iPhone 13 Lineup  https://t.co/1SlX1VXnL6,de
1.44547E+18,10/5/2021,15:14:42,papà mi ha regalato l’iphone 13 🥲🥲🥲🥲,it
1.44547E+18,10/5/2021,15:14:37,"Aquí viendo los precios del iPhone 13, sin tener un solo peso en la cartera. 😊",es
1.44547E+18,10/5/2021,15:14:33,@madebygoogle Please Launch it in India to compete it with iphone 13 series.We are anxiously waiting for it,en
1.44547E+18,10/5/2021,15:14:30,"@telegram @telegram situation from now - sending a video (not as a file): error all the time on iOS 15.0.1, iPhone 13 Pro Max, Telegram 8.1.2. Really?! Still cannot send a video. Deleting the app doesn’t help… my WiFi is fast (1000/100Mbps) and stable.  https://t.co/gsRqJqgYPn",en
1.44547E+18,10/5/2021,15:14:24,I wish they had forest green for the iPhone 13. I woulda been on THAT,en
1.44547E+18,10/5/2021,15:13:59,iPhone 13 coming in blue tomorrow 💙,en
1.44547E+18,10/5/2021,15:13:26,No mms el enfoque “Modo cine” del iPhone 13 está… 👌🏼  Lo quiero 🥺💔,es
1.44547E+18,10/5/2021,15:13:16,iPhoneの製造コストって随分上がってるんだな。 iPhone 13 Proの製造コスト見積もりは$570で、10年前のiPhone 4sが$196と比べて3倍、iPhone Xの$370と比べて50%増だ。(  https://t.co/IrZpIAnxpO ) 基準の違いを考慮してもだいぶ高い。”供給の神”Cookの手腕もってしてもハードウェア競争は厳しいね。,ja
1.44547E+18,10/5/2021,15:13:09,Posts updated today:   iPhone 13 Reviews  https://t.co/NoGCXwYKMz  Microsoft Store Supports Alternate App Stores  https://t.co/kanH7lejMQ  iPad mini (6th Generation) Reviews  https://t.co/sM0GJNHffw  Retro Dither 1.0.1  https://t.co/v0sQECE4yL  #mjtsaiupdate,en
1.44547E+18,10/5/2021,15:13:03,"Most iPhone users not impressed by the iPhone 13 series, defectors eyeing Google Pixel  https://t.co/tDeFscfDkV",en
1.44547E+18,10/5/2021,15:12:46,Aujourd’hui jsuis aller chez Apple je comprend pas y’avais zéro iPhone 13 en vente 😪,fr
1.44547E+18,10/5/2021,15:12:45,@forvrtems iPhone users 😁😁😁😁.... this people are playing baba ijebo wit your money o😁. iPhone 12 &amp; 13 in just one week 🏃🏃🏃🏃,en
1.44547E+18,10/5/2021,15:12:44,@QGdaAnitta A gata escondendo o IPhone 13 kkkkkk,pt
1.44547E+18,10/5/2021,15:12:24,W MacLife mamy jeszcze kilkadziesiąt iPhone 13 Pro/Max.   Prawie każda pojemność. Więcej informacji w Wiadomościach Prywatnych.  https://t.co/CD2jvRsc4t,pl
1.44547E+18,10/5/2021,15:12:06,"@telegram @telegram situation from now - sending a video (not as a file): error all the time on iOS 15.0.1, iPhone 13 Pro Max, Telegram 8.1.2. Really?! Still cannot send a video. Deleting the app doesn’t help… I hate WhatsApp but sending photos and videos works ok there. Here? All bugs.  https://t.co/7Ch0JlYujE",en
1.44547E+18,10/5/2021,15:11:58,Tenho pena de cliente que viu o vídeo do iPhone 13 e acredita que se ele cair a tela não irá quebrar e que não precisa de capa e película!,pt
1.44547E+18,10/5/2021,15:11:57,pink iphone 13 on my mind,en
1.44547E+18,10/5/2021,15:11:52,I got an iPhone 13 and it’s been like 4 or 5 years since I’ve upgraded 😳 not having a home button kind of sucks,en
1.44547E+18,10/5/2021,15:11:45,@DollShezuka Lite wala tu iphone 13 pro max ha,tl
1.44547E+18,10/5/2021,15:11:44,This iPhone 13 camera is crazy,en
1.44547E+18,10/5/2021,15:11:35,@AlexTienda @MediaTravelers Le respondo. Si acierto que me gano ? Un iPhone 13 Más de 1Tera Dorado?,es
1.44547E+18,10/5/2021,15:11:26,данный твит написан при помощи Apple iPhone 13 mini 128GB,und
1.44547E+18,10/5/2021,15:11:23,"@JoibelTadea @Mariet23_ somos 3er mundistas! Cerveza importada es un símbolo de Status, la Nutella para el Vzlo es un 🏆, y ves Vzlos con Iphone 12 y 13 y no tenemos 5G 🤦‍♂️, el típico Microondas alemán Bosch y lo usan para calentar café ☕️,economía del Bodegón. Donde una Fascilista es Caviar de Beluga!",es
1.44547E+18,10/5/2021,15:11:18,@emma_zoey_reyn Iphone 13,en
1.44547E+18,10/5/2021,15:11:15,"Showing off with hardly hustled iPhone 13 and four days later, Apple releases iPhone 14.  ⚠️ Don't let your private parts suffer unnecessarily.  https://t.co/NIVIUA6g92",en
1.44547E+18,10/5/2021,15:11:08,My iPhone 13 Pro Max is here! 🤠  https://t.co/eNo5Bwa7qn,en
1.44547E+18,10/5/2021,15:11:02,Our iPhone 13 video review is up  https://t.co/sZUJiqi1LU,en
1.44547E+18,10/5/2021,15:10:51,Okay y’all. I’m already loving the iPhone 13 pro.,en
1.44547E+18,10/5/2021,15:10:45,Sto twittando da un iPhone 13 Pro rosa amaranto #devastante #lovolevonero #eralultimo,it
1.44547E+18,10/5/2021,15:10:45,El nuevo iPhone 13 no es tan caro si lo comparamos con lo que estoy pagando por haberte conocido.,es
1.44547E+18,10/5/2021,15:10:42,"Iako je Apple tek nedavno predstavio iPhone 13, glasine o njegovom nasledniku već uveliko kruže.  https://t.co/NTrvWsjSM2",und
1.44547E+18,10/5/2021,15:10:30,#Apple planea incorporar la pantalla siempre encendida para los #iPhone 13 Max  https://t.co/RkPXWEgZRL #destacado,es
1.44547E+18,10/5/2021,15:10:27,Just got the IPhone 13 Pro Max and this camera is crazy!  https://t.co/WOvhTkudPH,en
1.44547E+18,10/5/2021,15:10:26,@LoveYasmineee We want you to have the best method available to you to get into your phone of preference so you can start enjoying as soon as possible. Send us a DM and we can look into your options for getting an iPhone 13 Pro Max! ^CharlesOpacki,en
1.44547E+18,10/5/2021,15:10:25,Gana un iPhone 13 Pro 256Gb  https://t.co/dkUzV92aDf,in
1.44547E+18,10/5/2021,15:10:24,@winoDlamini @Lush_Beauty1 iPhone 13 is that you talking 🤣🤣🤣,en
1.44547E+18,10/5/2021,15:10:23,"El iPhone 13 no es tan caro, comparado con lo que estoy pagando por haberte conocido",es
1.44547E+18,10/5/2021,15:10:23,No hay stock de iphone 13 rosa 🥺😟,es
1.44547E+18,10/5/2021,15:10:22,Mejor me compro el iphone 12 porque paso de dar mas de 1000€ por el 13.,es
1.44547E+18,10/5/2021,15:10:21,"@telegram @telegram situation from now - sending a video (not as a file): error all the time on iOS 15.0.1, iPhone 13 Pro Max, Telegram 8.1.2. Really?! Still cannot send a video. Deleting the app doesn’t help… I hate WhatsApp but sending photos and videos works ok there. Here? All bugs.",en
1.44547E+18,10/5/2021,15:10:21,"El iPhone 13, el iPhone 14, el iPhone 15...  https://t.co/VnSb5uBOH3",es
1.44547E+18,10/5/2021,15:09:59,About to get that iPhone 13. Had to skip the iPhone 12 because fuck 12,en
1.44547E+18,10/5/2021,15:09:45,Well I'm gonna go ahead &amp; spend 130k on iPhone 13 max SO THAT people can look and say that he spent 130k on his latest iPhone 13 max ;) #iphone13series #TheBigBillionDays #Apple @ndtv @timesofindia @warikoo,en
1.44547E+18,10/5/2021,15:09:43,Gana un iPhone 13 Pro 256Gb  https://t.co/Bn1s9G0mVt,in
1.44547E+18,10/5/2021,15:09:39,L’iPhone 13 pro est incroyable,fr
1.44547E+18,10/5/2021,15:09:37,Our iPhone 13 video review is up WEBLINK@  https://t.co/5tEuQL49jk  https://t.co/1rCW28PCHk,en
1.44547E+18,10/5/2021,15:09:28,iPhone 📱 13 piyasa ya çıkmasını bekliyorum,tr
1.44547E+18,10/5/2021,15:09:15,@adamlutta @JemsiMunisi Iphone 13 Pro Max,it
1.44547E+18,10/5/2021,15:09:13,"fan:  chacha is about to gift an (iPhone) 13, she wouldn’t have the money for you, let’s pick someone else  lsx (replying to fan):  then cqn can guard me too  fan:  you can be more superficial, chairman qing is really cool too (cont.)",en
1.44547E+18,10/5/2021,15:09:13,@Iovedontour iphone 13 pro,it
1.44547E+18,10/5/2021,15:09:12,"(screenshot) sender:  old liu, (we’re having) sichuan pepper chicken, are you jealous? lsx:  are you going to manage my meals for a week?   lsx:  I find the videos taken with iPhone 13’s cinematic mode really amazing is my angel seeing this? (cont.)  https://t.co/zthGuBAllb",en
1.44547E+18,10/5/2021,15:08:55,Your new iPhone 13 doesn't belong to you  https://t.co/AnCNPOInpW via @ZDNet &amp; @the_pc_doc,en
1.44547E+18,10/5/2021,15:08:45,@UmerrrSays Wo tension aap na lo apke iphone 13 ko kuch nhi hoga hum hena yahn 🤡🤡,in
1.44547E+18,10/5/2021,15:08:40,iPhone 13 Pro の分解動画 スマホの場合、分解ってよりピンセットで剥離してく感じになるんだね 想像と違って、お菓子のデコレーションを外していくみたいw  【分解】iPhone13 Proの中身はどうなっている？手ブレ補正スゴい。 ディスプレイの傷つきやすさ。  https://t.co/udCuNHHRXV,ja
1.44547E+18,10/5/2021,15:08:05,@angeljimenez @Photolari @josemanuelboza Mi cuñao hace las mismas fotos con la Kodak que le regalaron para la comunión. Y cuesta la mitad (la mitad de lo que cuesta una funda del iPhone 13)  https://t.co/ttaZ1vbY24,es
1.44547E+18,10/5/2021,15:08:02,I’m getting that iPhone 13 for Christmas on me,en
1.44547E+18,10/5/2021,15:07:30,"@Jacob_Waited @jakubhab Wersja Pro czy Pro Max. Ja od dwóch chodzeni testuje 13 Pro na przemian z moim daily ( S21 ultra ). Ultra chodzi zauważalnie szybciej, ale płynność po stronie iPhone",pl
1.44547E+18,10/5/2021,15:07:27,"""iPhone 13 A Repair Nightmare - Teardown and Repair Assessment"" を YouTube で見る  https://t.co/KPUnYElRfS",ja
1.44547E+18,10/5/2021,15:07:07,T-Mobile gave me $800 credit for trading in my iPhone 11 and on top of that are giving me the trade-in value of $215 which basically means I’m only paying $100 for a new IPhone 13 Pro 😼,en
1.44547E+18,10/5/2021,15:06:42,Problemi ai display di IPhone 13 e Ipad Mini 2021...  Dai un'occhiata al video di GTech_2020! #TikTok  https://t.co/fC8RMQzgQy,it
1.44547E+18,10/5/2021,15:06:25,Iphone 13 ni chahye ... 13 sath chahye  #iphone13series,ht
1.44547E+18,10/5/2021,15:06:19,"@voltur5 SMASH THAT LIKE BUTTON AND HIT THAT NOTIFICATION BELLS GUYS. WE'RE HERE TO TALK ABOUT THE IPHONE 13 AND WOAH IT IS AWESOME! IT'S INCREMENTALLY BETTER STORAGE, CAMERA, PROCESSOR AND BATTERY LIFE CHANGE THE GAME. THEY ARE REVOLUTIONARY!!!",en
1.44547E+18,10/5/2021,15:06:16,iPhone 14 next year? Well I'm waiting for iPhone 27 by that time dem go tear iPhone 13 top so ago buy one 😊😊😊,en
1.44547E+18,10/5/2021,15:06:08,@kashtaJunior Iphone 13 pro يسطا,ca
1.44547E+18,10/5/2021,15:06:07,Gana un iPhone 13 Pro 256Gb  https://t.co/4kMhMy6PwD,in
1.44547E+18,10/5/2021,15:06:07,Our iPhone 13 video review is up  https://t.co/7eM9tAMYB5,en
1.44547E+18,10/5/2021,15:06:06,Our iPhone 13 video review is up  https://t.co/DPHHqGGYqW,en
1.44547E+18,10/5/2021,15:06:05,UNBOXING iPhone 13 Pro!  https://t.co/MOol2MFYUP - @PapersBoy  PROTECT with Whitestone Dome Glass / Case / Scolor Dome Glass vs Film  https://t.co/O1WMELb95n  SHOP: Whitestone  https://t.co/aveq5Jn6d4  amazon  https://t.co/ZNWSEXIraI #docomo #mobilefun  https://t.co/mMP36HYyNe,en
1.44547E+18,10/5/2021,15:06:02,Dit krijg je op Ali Express te zien als je op iPhone 13 zoekt  https://t.co/zXJRrSVbdL,nl
1.44547E+18,10/5/2021,15:06:00,iPhone 13 mini è semplicemente incredibile #iPhone13mini #happy  https://t.co/PbLzsAP1YT,it
1.44547E+18,10/5/2021,15:05:52,Ray is getting me the Sierra Blue iPhone 13 Pro for Christmas but idk if I can wait that long 😂,en
1.44547E+18,10/5/2021,15:05:50,hold on a second when the hell did the iPhone 13 come out?,en
1.44547E+18,10/5/2021,15:05:35,Oponu your bf wey you dey carry for head like gele don choose iphone 13 over you under a tweet ☺,en
1.44547E+18,10/5/2021,15:05:07,"@RodgersDA @elonmusk @inspiration4x And yet the original precedent was about underlying costs per launch. Not current. My point is things are changing to a new paradigm, where the machine is permanant, strong, and robust, while simpler and cheaper to run. Nokia 1985 v iphone 13 construction difference. Less is more",en
1.44547E+18,10/5/2021,15:05:04,My first week with an iPhone 13 mini  https://t.co/SGjjcbT696  https://t.co/8IfLCgOWyW,en
1.44547E+18,10/5/2021,15:05:02,FiLMiC Pro ya permite grabar en formato ProRes con los iPhone 13 Pro y Pro Max: Los iPhone 13 Pro y Pro Max encarnan la versión más profesional del smartphone de la gran manzana y siempre...  https://t.co/wTgmmsfYgM #AplicacionesiPhone #iPhone13,es
1.44547E+18,10/5/2021,15:05:00,"66% battery life at 2 PM  first day with the iPhone 13 mini  note that this is an off day, the real test will be a full work day, which means off the charger at 04:45 AM and then not seeing power again until 07:30 PM (that’s kind of not true, I charge during my commute)",en
1.44546E+18,10/5/2021,15:04:35,iPhone 13 🥲,en
1.44546E+18,10/5/2021,15:04:19,My iPhone 11 feels so much different than my thick ass 13 .,en
1.44546E+18,10/5/2021,15:04:14,【販売中】 Apple iPhone 13 A2634 (512GB) / Starlight   https://t.co/O6PPB8rKym #SIMフリー #海外スマホ,ja
1.44546E+18,10/5/2021,15:04:09,"@TMobile Yeh but not for 2 months.  I just switched and ordered 2 iPhone 13 Pro Max’s.  While at the Company Store,  I was told they would ship this week.  Now the website says almost 2 months.  Totally worth it - Not",en
1.44546E+18,10/5/2021,15:04:03,Android Fan Boy Unboxes an iPhone 13 in Product Red  https://t.co/jlrUtIVDUj - @ForbesReviews  PROTECT with Whitestone Dome Glass / Case / Scolor Dome Glass vs Film  https://t.co/AOwZz11Sel  SHOP: Whitestone  https://t.co/wncIR61Nps  amazon  https://t.co/1M9DvowQ7A #docomo #mobilefun  https://t.co/lhRXktQz53,en
1.44546E+18,10/5/2021,15:03:52,"En Ishop Colombia ya aparece la página del iPhone 13 pro Max, pero aún sin precio #iPhone13ProMax  https://t.co/EnkkC8T19t",es
1.44546E+18,10/5/2021,15:03:47,'LATOKEN iPhone 13 giveaway' @mgh62627514  @Ali_Asghar1354  @Reza_gh8313  #LATOKEN,en
1.44546E+18,10/5/2021,15:03:36,Iphone 13 nahi chaiye bus 13 sath chaiye.,hi
1.44546E+18,10/5/2021,15:03:32,@GatoAntifas Escribiendo desde el iPhone 13 imagino.... Claro mucho mejor papá estado!,es
1.44546E+18,10/5/2021,15:03:12,Dit krijg je op Ali Express te zien als je op iPhone 13 zoekt  https://t.co/FC6HQqQQlz  https://t.co/WEbyPm1KYz,nl
1.44546E+18,10/5/2021,15:03:08,Oh. So. Pro. Get the epic iPhone 13 Pro Max from AT&amp;T. Everyone gets our best deals on every iPhone with every unlimited plan. Contact me to get more information. #ATTemployee #PaintMASblue #RISEto125  https://t.co/qhzIHekeZp,en
1.44546E+18,10/5/2021,15:03:05,"Ich will mir bald das iPhone 13 Pro holen, aber ich bin total unentschlossen: 1.) Welche Farbe soll es werden? 2.) Soll ich das normale Pro oder das Pro Max holen? 😭",de
1.44546E+18,10/5/2021,15:02:56,I need to know how to turn the hdr look off of the iPhone Pro 13. It makes the sky look horrible. Do any of you know how? @stalman @imPatrickT 🤷🏻‍♂️,en
1.44546E+18,10/5/2021,15:02:43,"Businessman Jamal Roho Safi gifted his wife Amira the most recent iPhone model phone. The new iPhone 13 Pro Max costs Ksh 180,000.  https://t.co/Arzk56zsh4",en
1.44546E+18,10/5/2021,15:02:40,Finally I can buy iPhone 13,en
1.44546E+18,10/5/2021,15:02:36,I need the 1TB iPhone 13. Purely for my memes &amp; reaction videos,en
1.44546E+18,10/5/2021,15:02:15,JPMorgan Sees Robust Demand for Apple’s iPhone 13 Lineup  https://t.co/aF4Ij4Kp3m,de
1.44546E+18,10/5/2021,15:02:10,iPhone 13 Hype train has died...now what?  https://t.co/zlYeD1J4dn,en
1.44546E+18,10/5/2021,15:02:04,@EnnHoussame @iPhone13ProMax_ @tldtoday Camera The Pixel 4 already beats the everliving shit out of the iPhone 13,en
1.44546E+18,10/5/2021,15:01:48,Gana un iPhone 13 Pro 256Gb  https://t.co/IsyDefMumB,in
1.44546E+18,10/5/2021,15:01:37,These man are taking the piss una 😂😂 iPhone 13 came out 2/3 weeks ago. Couldn’t just slap new features on that???,en
